Time_Index,Demand_Zero,Ethylene_Global_Demand,Electricity_MW_CA,Electricity_MW_NW,Electricity_MW_SW,Electricity_MW_TX,Electricity_MW_NCEN,Electricity_MW_CEN,Electricity_MW_SE,Electricity_MW_MIDAT,Electricity_MW_NE,Hydrogen_MW_CA,Hydrogen_MW_NW,Hydrogen_MW_SW,Hydrogen_MW_TX,Hydrogen_MW_NCEN,Hydrogen_MW_CEN,Hydrogen_MW_SE,Hydrogen_MW_MIDAT,Hydrogen_MW_NE,NaturalGas_MW_CA,NaturalGas_MW_NW,NaturalGas_MW_SW,NaturalGas_MW_TX,NaturalGas_MW_NCEN,NaturalGas_MW_CEN,NaturalGas_MW_SE,NaturalGas_MW_MIDAT,NaturalGas_MW_NE,Diesel_MW_Global,Gasoline_MW_Global,JetFuel_MW_Global
427,0,5707.76275,74044,40633,53501,79425,131218,73617,158368,113799,69283,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
428,0,5707.76275,78679,42043,52256,70284,118584,65206,142958,108354,66161,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
429,0,5707.76275,71918,38248,46846,65415,111817,62018,130436,97315,57087,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
430,0,5707.76275,61027,34298,42951,60285,103528,57470,118567,90837,52771,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
431,0,5707.76275,57066,32404,39411,54935,96693,53611,107953,85252,49446,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
432,0,5707.76275,50514,29646,36452,49454,90782,50294,100141,82224,47026,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
433,0,5707.76275,45347,27902,33878,44739,86337,47963,95939,81193,46145,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
434,0,5707.76275,41275,26379,31347,43261,84700,47389,95010,81284,45824,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
435,0,5707.76275,37606,25405,30179,43130,84540,47643,96219,82781,46572,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
436,0,5707.76275,37060,25503,30104,43489,85424,48235,99360,85638,48061,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
437,0,5707.76275,37710,25939,30643,44757,88840,49489,108451,94496,53492,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
438,0,5707.76275,39475,26615,31689,49224,100541,54031,134327,120432,69539,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
439,0,5707.76275,42084,28046,34334,61227,119613,66389,155092,133402,78619,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
440,0,5707.76275,48630,31709,42424,70365,131561,73752,160740,130632,76167,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
441,0,5707.76275,64741,38878,47557,72844,130278,74056,153089,119473,69211,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
442,0,5707.76275,70855,40559,48288,70448,125296,70079,152132,120261,69601,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
443,0,5707.76275,66457,39513,45075,71006,126036,70686,154595,118376,67958,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
444,0,5707.76275,60828,37405,44165,72142,126259,70616,156129,116627,66911,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
445,0,5707.76275,61979,37987,43742,72733,125548,70179,156071,114451,65494,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
446,0,5707.76275,63223,37043,43763,73101,124461,69625,156415,112781,64417,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
447,0,5707.76275,63556,36565,43409,73364,125129,69075,163781,118762,67962,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
448,0,5707.76275,63465,35940,43131,76078,130830,71709,175379,125926,72618,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
449,0,5707.76275,64215,35911,44929,79400,137812,74962,188046,135354,79325,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
450,0,5707.76275,68817,37578,47951,83143,141358,79276,182778,125997,74112,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
451,0,5707.76275,73990,39433,51645,79078,131178,74395,159835,110060,65593,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
452,0,5707.76275,78204,40684,50651,70074,118556,65924,143881,104591,62484,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
453,0,5707.76275,71569,37181,45184,65361,112073,62775,131240,93538,53805,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
454,0,5707.76275,60409,33204,41181,60149,103643,58229,118743,86982,49712,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
455,0,5707.76275,56091,31315,37754,54987,96915,54558,107263,81116,46363,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
456,0,5707.76275,50124,28645,34780,50191,91434,51118,96934,73906,43314,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
457,0,5707.76275,44744,26795,32158,45960,87282,48848,93231,72668,42391,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
458,0,5707.76275,40082,25294,29438,45673,85791,48448,92043,72439,41997,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
459,0,5707.76275,36072,24394,28311,46519,85857,48949,93594,73896,42703,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
460,0,5707.76275,34812,24503,28181,47707,86909,49716,97009,76504,44128,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
461,0,5707.76275,34969,24980,28675,49670,90290,51171,106324,84787,49207,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
462,0,5707.76275,36304,25708,29673,54631,101893,55834,131214,108283,64287,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
463,0,5707.76275,38700,27177,32312,67767,121281,68687,154621,122484,72598,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
464,0,5707.76275,44699,30729,39607,75640,133098,75363,161344,120655,70326,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
465,0,5707.76275,59871,37912,44767,75923,131816,75052,155003,110295,63583,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
466,0,5707.76275,67338,39735,45712,71424,126926,70271,154352,111225,64072,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
467,0,5707.76275,64845,38872,42907,71394,127891,70467,157277,111248,63128,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
468,0,5707.76275,60250,36900,42163,71166,128036,69693,157810,110008,62015,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
469,0,5707.76275,62026,37627,42426,70687,127357,68911,157101,108311,60780,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
470,0,5707.76275,63954,36806,42754,70018,126164,67801,156470,107554,60095,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
471,0,5707.76275,64457,36348,42564,69368,126783,66950,162885,113812,63809,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
472,0,5707.76275,64480,35839,42501,71744,132365,69423,173740,120848,68294,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
473,0,5707.76275,65146,35969,44332,74875,139146,72536,186394,129220,74092,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
474,0,5707.76275,69608,37734,47333,78582,142695,76634,181993,120758,68916,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
475,0,5707.76275,74634,39525,50654,74741,132528,71900,159606,104727,59818,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
476,0,5707.76275,78769,40777,49968,66358,120124,63789,144551,99036,56399,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
477,0,5707.76275,71892,37148,44376,62239,113673,60824,132731,89356,49024,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
478,0,5707.76275,60668,33189,40184,57688,105224,56423,121118,82219,44900,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
479,0,5707.76275,56317,31307,36748,53220,98449,52834,111148,75972,41531,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
480,0,5707.76275,50270,28598,33368,49051,92443,49698,104792,73930,37810,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
481,0,5707.76275,44974,26740,30236,44709,87147,46503,102384,73012,36768,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
482,0,5707.76275,40292,25290,27771,44349,85661,46143,103240,73192,36325,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
483,0,5707.76275,36639,24313,26498,45341,85654,46606,106215,75156,37117,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
484,0,5707.76275,35420,24407,26328,46709,86590,47429,110814,78434,38508,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
485,0,5707.76275,35411,24931,26743,48938,89927,48860,121239,87263,43166,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
486,0,5707.76275,36581,25663,27747,53755,101363,53348,150215,111173,56276,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
487,0,5707.76275,38826,27104,30375,66685,120118,65646,172007,125534,65093,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
488,0,5707.76275,44869,30680,37281,73230,131676,71713,174388,124049,63965,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
489,0,5707.76275,60177,38206,43003,73102,130174,71358,164113,114361,58299,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
490,0,5707.76275,68474,40343,44644,68954,125036,66766,161171,115788,59151,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
491,0,5707.76275,66187,39784,42316,68577,125754,66987,160164,115332,59365,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
492,0,5707.76275,61269,37905,41836,69273,125947,66843,158743,114062,58695,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
