Time_Index,Price_mmbtu_global,Price_mmbtu_z1,Price_mmbtu_z2,Price_mmbtu_z3,Price_mmbtu_z4,Price_mmbtu_z5,Price_mmbtu_z6,Price_mmbtu_z7,Price_mmbtu_z8,Price_mmbtu_z9
7499,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7500,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7501,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7502,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7503,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7504,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7505,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7506,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7507,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7508,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7509,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7510,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7511,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7512,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7513,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7514,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7515,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7516,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7517,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7518,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7519,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7520,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7521,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7522,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7523,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7524,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7525,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7526,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7527,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7528,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7529,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7530,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7531,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7532,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7533,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7534,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7535,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7536,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7537,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7538,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7539,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7540,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7541,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7542,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7543,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7544,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7545,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7546,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7547,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7548,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7549,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7550,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7551,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7552,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7553,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7554,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7555,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7556,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7557,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7558,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7559,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7560,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7561,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7562,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7563,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7564,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7565,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7566,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7567,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7568,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7569,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7570,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7571,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7572,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7573,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7574,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7575,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7576,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7577,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7578,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7579,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7580,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7581,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7582,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7583,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7584,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7585,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7586,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7587,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7588,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7589,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7590,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7591,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7592,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7593,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7594,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7595,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7596,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7597,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7598,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7599,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7600,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7601,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7602,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7603,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7604,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7605,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7606,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7607,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7608,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7609,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7610,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7611,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7612,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7613,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7614,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7615,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7616,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7617,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7618,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7619,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7620,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7621,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7622,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7623,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7624,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7625,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7626,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7627,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7628,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7629,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7630,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7631,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7632,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7633,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7634,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7635,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7636,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7637,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7638,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7639,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7640,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7641,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7642,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7643,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7644,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7645,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7646,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7647,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7648,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7649,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7650,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7651,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7652,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7653,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7654,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7655,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7656,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7657,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7658,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7659,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7660,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7661,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7662,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7663,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7664,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7665,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7666,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7667,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7668,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7669,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7670,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7671,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7672,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7673,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7674,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7675,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7676,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7677,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7678,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7679,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7680,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7681,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7682,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7683,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7684,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7685,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7686,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7687,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7688,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7689,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7690,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7691,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7692,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7693,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7694,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7695,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7696,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7697,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7698,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7699,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7700,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7701,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7702,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7703,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7704,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7705,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7706,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7707,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7708,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7709,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7710,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7711,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7712,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7713,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7714,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7715,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7716,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7717,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7718,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7719,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7720,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7721,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7722,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7723,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7724,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7725,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7726,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7727,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7728,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7729,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7730,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7731,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7732,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7733,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7734,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7735,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7736,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7737,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7738,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7739,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7740,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7741,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7742,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7743,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7744,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7745,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7746,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7747,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7748,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7749,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7750,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7751,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7752,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7753,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7754,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7755,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7756,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7757,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7758,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7759,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7760,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7761,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7762,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7763,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7764,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7765,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7766,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7767,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7768,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7769,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7770,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7771,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7772,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7773,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7774,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7775,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7776,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7777,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7778,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7779,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7780,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7781,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7782,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7783,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7784,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7785,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7786,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7787,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7788,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7789,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7790,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7791,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7792,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7793,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7794,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7795,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7796,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7797,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7798,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7799,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7800,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7801,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7802,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7803,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7804,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7805,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7806,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7807,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7808,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7809,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7810,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7811,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7812,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7813,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7814,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7815,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7816,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7817,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7818,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7819,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
7820,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
